Id,wavelength,irradiance
1089,9.10747,0.354448
1090,9.09918,0.355697
1091,9.09091,0.357071
1092,9.08265,0.358327
1093,9.07441,0.359706
1094,9.06618,0.36109
1095,9.05797,0.362354
1096,9.04977,0.363621
1097,9.04159,0.364769
1098,9.03342,0.366164
1099,9.02527,0.36744
1100,9.01713,0.368841
1101,9.00901,0.370123
1102,9.0009,0.371284
1103,8.99281,0.372571
1104,8.98473,0.37386
1105,8.97666,0.375153
1106,8.96861,0.376449
1107,8.96057,0.377871
1108,8.95255,0.379297
1109,8.94454,0.380727
1110,8.93655,0.382034
1111,8.92857,0.38347
1112,8.92061,0.384783
1113,8.91266,0.386226
1114,8.90472,0.387419
1115,8.8968,0.388614
1116,8.88889,0.389686
1117,8.88099,0.391013
1118,8.87311,0.392343
1119,8.86525,0.39393
1120,8.8574,0.395394
1121,8.84956,0.397116
1122,8.84173,0.398587
1123,8.83392,0.399932
1124,8.82613,0.401153
1125,8.81834,0.402504
1126,8.81057,0.403859
1127,8.80282,0.405345
1128,8.79507,0.406705
1129,8.78735,0.408327
1130,8.77963,0.409694
1131,8.77193,0.410934
1132,8.76424,0.412306
1133,8.75657,0.413681
1134,8.74891,0.415189
1135,8.74126,0.416702
1136,8.73362,0.418217
1137,8.726,0.419736
1138,8.7184,0.421258
1139,8.7108,0.422652
1140,8.70322,0.424049
1141,8.69565,0.425581
1142,8.6881,0.426983
1143,8.68056,0.428389
1144,8.67303,0.429931
1145,8.66551,0.431343
1146,8.65801,0.432758
1147,8.65052,0.434176
1148,8.64304,0.43573
1149,8.63558,0.437154
1150,8.62813,0.438716
1151,8.62069,0.440146
1152,8.61326,0.441714
1153,8.60585,0.44315
1154,8.59845,0.444725
1155,8.59107,0.446303
1156,8.58369,0.447749
1157,8.57633,0.449333
1158,8.56898,0.450785
1159,8.56164,0.452377
1160,8.55432,0.453835
1161,8.54701,0.455433
1162,8.53971,0.456898
1163,8.53242,0.458502
1164,8.52515,0.459973
1165,8.51789,0.461585
1166,8.51064,0.4632
1167,8.5034,0.46468
1168,8.49618,0.466163
1169,8.48896,0.467788
1170,8.48176,0.469278
1171,8.47458,0.47077
1172,8.4674,0.472406
1173,8.46024,0.474044
1174,8.45309,0.475546
1175,8.44595,0.477192
1176,8.43882,0.478841
1177,8.4317,0.480353
1178,8.4246,0.481867
1179,8.41751,0.483526
1180,8.41043,0.485048
1181,8.40336,0.486714
1182,8.39631,0.488241
1183,8.38926,0.489772
1184,8.38223,0.491448
1185,8.37521,0.493127
1186,8.3682,0.494668
1187,8.3612,0.496211
1188,8.35422,0.497758
1189,8.34725,0.499307
1190,8.34028,0.501004
1191,8.33333,0.502704
1192,8.32639,0.504408
1193,8.31947,0.506259
1194,8.31255,0.50797
1195,8.30565,0.509685
1196,8.29876,0.511403
1197,8.29187,0.513125
1198,8.285,0.514705
1199,8.27815,0.516434
1200,8.2713,0.518166
1201,8.26446,0.519756
1202,8.25764,0.521348
1203,8.25083,0.523091
1204,8.24402,0.52469
1205,8.23723,0.52644
1206,8.23045,0.528193
1207,8.22368,0.52995
1208,8.21693,0.531711
1209,8.21018,0.533327
1210,8.20345,0.534797
1211,8.19672,0.536568
1212,8.19001,0.538194
1213,8.18331,0.539971
1214,8.17661,0.541753
1215,8.16993,0.543388
1216,8.16327,0.545027
1217,8.15661,0.546669
1218,8.14996,0.548314
1219,8.14332,0.550113
1220,8.1367,0.552217
1221,8.13008,0.554024
1222,8.12348,0.556137
1223,8.11688,0.557952
1224,8.1103,0.55977
1225,8.10373,0.56144
1226,8.09717,0.563266
1227,8.09061,0.564942
1228,8.08407,0.566469
1229,8.07754,0.568304
1230,8.07103,0.56999
1231,8.06452,0.571833
1232,8.05802,0.57368
1233,8.05153,0.575685
1234,8.04505,0.577539
1235,8.03859,0.579397
1236,8.03213,0.581104
1237,8.02568,0.58297
1238,8.01925,0.584839
1239,8.01282,0.586712
1240,8.00641,0.588588
1241,8.0,0.590469
1242,7.99361,0.592509
1243,7.98722,0.594398
1244,7.98085,0.596289
1245,7.97448,0.598185
1246,7.96813,0.600085
1247,7.96178,0.60183
1248,7.95545,0.603737
1249,7.94913,0.605647
1250,7.94281,0.607403
1251,7.93651,0.609321
1252,7.93021,0.611243
1253,7.92393,0.613168
1254,7.91766,0.615257
1255,7.91139,0.61703
1256,7.90514,0.618967
1257,7.89889,0.620908
1258,7.89266,0.622852
1259,7.88644,0.6248
1260,7.88022,0.626753
1261,7.87402,0.628708
1262,7.86782,0.630668
1263,7.86164,0.632632
1264,7.85546,0.634599
1265,7.84929,0.63657
1266,7.84314,0.638546
1267,7.83699,0.640362
1268,7.83085,0.642344
1269,7.82473,0.644331
1270,7.81861,0.646321
1271,7.8125,0.648315
1272,7.8064,0.650313
1273,7.80031,0.652315
1274,7.79423,0.65432
1275,7.78816,0.656165
1276,7.7821,0.658178
1277,7.77605,0.660195
1278,7.77001,0.662216
1279,7.76398,0.664241
1280,7.75795,0.66627
1281,7.75194,0.668469
1282,7.74593,0.670506
1283,7.73994,0.672546
1284,7.73395,0.674591
1285,7.72798,0.67664
1286,7.72201,0.678524
1287,7.71605,0.68058
1288,7.7101,0.682304
1289,7.70416,0.684199
1290,7.69823,0.686266
1291,7.69231,0.688506
1292,7.6864,0.69075
1293,7.68049,0.693169
1294,7.6746,0.695253
1295,7.66871,0.697341
1296,7.66284,0.699432
1297,7.65697,0.701528
1298,7.65111,0.703628
1299,7.64526,0.705731
1300,7.63942,0.707668
1301,7.63359,0.709779
1302,7.62777,0.711894
1303,7.62195,0.714013
1304,7.61615,0.716309
1305,7.61035,0.718609
1306,7.60456,0.720741
1307,7.59878,0.722877
1308,7.59301,0.725016
1309,7.58725,0.726986
1310,7.5815,0.729134
1311,7.57576,0.73146
1312,7.57002,0.733615
1313,7.5643,0.735775
1314,7.55858,0.737939
1315,7.55287,0.740106
1316,7.54717,0.742103
1317,7.54148,0.744278
1318,7.5358,0.746458
1319,7.53012,0.748641
1320,7.52445,0.750829
1321,7.5188,0.75249
1322,7.51315,0.753268
1323,7.50751,0.75511
1324,7.50188,0.757488
1325,7.49625,0.759692
1326,7.49064,0.762614
1327,7.48503,0.766077
1328,7.47943,0.768476
1329,7.47384,0.769089
1330,7.46826,0.769522
1331,7.46269,0.77139
1332,7.45712,0.7738
1333,7.45156,0.775855
1334,7.44602,0.779717
1335,7.44048,0.783769
1336,7.43494,0.786383
1337,7.42942,0.78864
1338,7.4239,0.791445
1339,7.4184,0.793711
1340,7.4129,0.795981
1341,7.40741,0.798437
1342,7.40192,0.801081
1343,7.39645,0.803364
1344,7.39098,0.805651
1345,7.38552,0.807942
1346,7.38007,0.810238
1347,7.37463,0.812537
1348,7.3692,0.815025
1349,7.36377,0.817333
1350,7.35835,0.819646
1351,7.35294,0.821592
1352,7.34754,0.823727
1353,7.34214,0.825866
1354,7.33676,0.828193
1355,7.33138,0.830525
1356,7.32601,0.833421
1357,7.32064,0.836321
1358,7.31529,0.838854
1359,7.30994,0.841205
1360,7.3046,0.843747
1361,7.29927,0.846107
1362,7.29395,0.84847
1363,7.28863,0.850838
1364,7.28332,0.853209
1365,7.27802,0.855774
1366,7.27273,0.857966
1367,7.26744,0.860161
1368,7.26216,0.862549
1369,7.25689,0.864942
1370,7.25163,0.867338
1371,7.24638,0.86993
1372,7.24113,0.872717
1373,7.23589,0.875318
1374,7.23066,0.877733
1375,7.22543,0.87996
1376,7.22022,0.882192
1377,7.21501,0.884619
1378,7.20981,0.887242
1379,7.20461,0.889678
1380,7.19942,0.892504
1381,7.19424,0.895142
1382,7.18907,0.897785
1383,7.18391,0.900239
1384,7.17875,0.902891
1385,7.1736,0.905548
1386,7.16846,0.908015
1387,7.16332,0.910682
1388,7.1582,0.913353
1389,7.15308,0.916029
1390,7.14796,0.918514
1391,7.14286,0.921004
1392,7.13776,0.923302
1393,7.13267,0.925799
1394,7.12758,0.928302
1395,7.12251,0.930808
1396,7.11744,0.933516
1397,7.11238,0.936427
1398,7.10732,0.939145
1399,7.10227,0.94167
1400,7.09723,0.9442
1401,7.0922,0.946733
1402,7.08717,0.949271
1403,7.08215,0.952013
1404,7.07714,0.95456
1405,7.07214,0.957111
1406,7.06714,0.959666
1407,7.06215,0.962226
1408,7.05716,0.964991
1409,7.05219,0.967963
1410,7.04722,0.970738
1411,7.04225,0.973518
1412,7.0373,0.976101
1413,7.03235,0.977678
1414,7.02741,0.979661
1415,7.02247,0.981849
1416,7.01754,0.98465
1417,7.01262,0.987456
1418,7.00771,0.991081
1419,7.0028,0.994714
1420,6.9979,0.997537
1421,6.99301,1.00037
1422,6.98812,1.0032
1423,6.98324,1.00604
1424,6.97837,1.00867
1425,6.9735,1.01152
1426,6.96864,1.01417
1427,6.96379,1.01682
1428,6.95894,1.01948
1429,6.9541,1.02214
1430,6.94927,1.02418
1431,6.94444,1.02705
1432,6.93963,1.02973
1433,6.93481,1.03261
1434,6.93001,1.03571
1435,6.92521,1.03923
1436,6.92042,1.04213
1437,6.91563,1.04483
1438,6.91085,1.04753
1439,6.90608,1.05024
1440,6.90131,1.05316
1441,6.89655,1.05588
1442,6.8918,1.05881
1443,6.88705,1.06153
1444,6.88231,1.06447
1445,6.87758,1.06721
1446,6.87285,1.07016
1447,6.86813,1.07332
1448,6.86342,1.07628
1449,6.85871,1.07925
1450,6.85401,1.08222
1451,6.84932,1.08498
1452,6.84463,1.08775
1453,6.83995,1.09052
1454,6.83527,1.0933
1455,6.8306,1.0963
1456,6.82594,1.0993
1457,6.82128,1.1023
1458,6.81663,1.1051
1459,6.81199,1.10811
1460,6.80735,1.11113
1461,6.80272,1.11373
1462,6.7981,1.11676
1463,6.79348,1.11979
1464,6.78887,1.12262
1465,6.78426,1.12501
1466,6.77966,1.12719
1467,6.77507,1.13003
1468,6.77048,1.13287
1469,6.7659,1.13528
1470,6.76133,1.13856
1471,6.75676,1.14251
1472,6.75219,1.14581
1473,6.74764,1.14912
1474,6.74309,1.15287
1475,6.73854,1.15574
1476,6.73401,1.15885
1477,6.72948,1.16129
1478,6.72495,1.1644
1479,6.72043,1.1673
1480,6.71592,1.17064
1481,6.71141,1.17354
1482,6.70691,1.17668
1483,6.70241,1.17981
1484,6.69792,1.18318
1485,6.69344,1.1861
1486,6.68896,1.1897
1487,6.68449,1.19309
1488,6.68003,1.19625
1489,6.67557,1.19942
1490,6.67111,1.20259
1491,6.66667,1.20578
1492,6.66223,1.20919
1493,6.65779,1.21215
1494,6.65336,1.21535
1495,6.64894,1.21832
1496,6.64452,1.2213
1497,6.64011,1.22429
1498,6.6357,1.22727
1499,6.6313,1.23027
1500,6.62691,1.23372
1501,6.62252,1.23695
1502,6.61813,1.24042
1503,6.61376,1.24343
1504,6.60939,1.24622
1505,6.60502,1.24948
1506,6.60066,1.25273
1507,6.59631,1.256
1508,6.59196,1.25973
1509,6.58762,1.26323
1510,6.58328,1.26605
1511,6.57895,1.26956
1512,6.57462,1.27286
1513,6.5703,1.27569
1514,6.56599,1.27899
1515,6.56168,1.28229
1516,6.55738,1.28537
1517,6.55308,1.28846
1518,6.54879,1.29201
1519,6.5445,1.29557
1520,6.54022,1.29867
1521,6.53595,1.30224
1522,6.53168,1.30535
1523,6.52742,1.30847
1524,6.52316,1.31158
1525,6.5189,1.31518
1526,6.51466,1.31831
1527,6.51042,1.32144
1528,6.50618,1.32505
1529,6.50195,1.3282
1530,6.49773,1.33111
1531,6.49351,1.33189
1532,6.48929,1.33505
1533,6.48508,1.33678
1534,6.48088,1.33899
1535,6.47668,1.34263
1536,6.47249,1.34891
1537,6.46831,1.35304
1538,6.46412,1.35767
1539,6.45995,1.36206
1540,6.45578,1.3655
1541,6.45161,1.36894
1542,6.44745,1.37191
1543,6.4433,1.37537
1544,6.43915,1.37907
1545,6.43501,1.38254
1546,6.43087,1.38601
1547,6.42674,1.39022
1548,6.42261,1.39394
1549,6.41849,1.39719
1550,6.41437,1.40069
1551,6.41026,1.40394
1552,6.40615,1.40696
1553,6.40205,1.41047
1554,6.39795,1.41399
1555,6.39386,1.41702
1556,6.38978,1.42006
1557,6.3857,1.42359
1558,6.38162,1.42738
1559,6.37755,1.43117
1560,6.37349,1.43521
1561,6.36943,1.43827
1562,6.36537,1.4406
1563,6.36132,1.44441
1564,6.35728,1.44798
1565,6.35324,1.45155
1566,6.34921,1.45613
1567,6.34518,1.46071
1568,6.34115,1.46331
1569,6.33714,1.46666
1570,6.33312,1.47076
1571,6.32911,1.47487
1572,6.32511,1.47724
1573,6.32111,1.47961
1574,6.31712,1.48273
1575,6.31313,1.48511
1576,6.30915,1.48849
1577,6.30517,1.49264
1578,6.3012,1.49704
1579,6.29723,1.49993
1580,6.29327,1.5041
1581,6.28931,1.50801
1582,6.28536,1.51168
1583,6.28141,1.51612
1584,6.27746,1.52107
1585,6.27353,1.52374
1586,6.26959,1.52692
1587,6.26566,1.5319
1588,6.26174,1.53586
1589,6.25782,1.53906
1590,6.25391,1.5438
1591,6.25,1.54522
1592,6.2461,1.54766
1593,6.2422,1.55165
1594,6.2383,1.55461
1595,6.23441,1.5581
1596,6.23053,1.56159
1597,6.22665,1.56405
1598,6.22278,1.56755
1599,6.21891,1.57208
1600,6.21504,1.57663
1601,6.21118,1.58429
1602,6.20732,1.58912
1603,6.20347,1.59213
1604,6.19963,1.59593
1605,6.19579,1.59921
1606,6.19195,1.60275
1607,6.18812,1.60735
1608,6.18429,1.61117
1609,6.18047,1.61421
1610,6.17665,1.61883
1611,6.17284,1.62293
1612,6.16903,1.62651
1613,6.16523,1.63088
1614,6.16143,1.635
1615,6.15764,1.63728
1616,6.15385,1.64141
1617,6.15006,1.64502
1618,6.14628,1.64969
1619,6.14251,1.65384
1620,6.13874,1.65746
1621,6.13497,1.65897
1622,6.13121,1.66366
1623,6.12745,1.6673
1624,6.1237,1.67228
1625,6.11995,1.6754
1626,6.11621,1.67879
1627,6.11247,1.68084
1628,6.10874,1.68263
1629,6.10501,1.68629
1630,6.10128,1.69184
1631,6.09756,1.69525
1632,6.09385,1.69786
1633,6.09013,1.70371
1634,6.08643,1.70767
1635,6.08273,1.71326
1636,6.07903,1.72022
1637,6.07533,1.72529
1638,6.07165,1.72712
1639,6.06796,1.7303
1640,6.06428,1.73376
1641,6.06061,1.73859
1642,6.05694,1.74342
1643,6.05327,1.74936
1644,6.04961,1.75093
1645,6.04595,1.75551
1646,6.0423,1.75982
1647,6.03865,1.76414
1648,6.035,1.76847
1649,6.03136,1.77473
1650,6.02773,1.77522
1651,6.0241,1.77709
1652,6.02047,1.78061
1653,6.01685,1.78551
1654,6.01323,1.79015
1655,6.00962,1.79591
1656,6.00601,1.79917
1657,6.0024,1.803
1658,5.9988,1.80767
1659,5.9952,1.81206
1660,5.99161,1.81786
1661,5.98802,1.8231
1662,5.98444,1.82585
1663,5.98086,1.82915
1664,5.97729,1.83386
1665,5.97372,1.83745
1666,5.97015,1.84133
1667,5.96659,1.84606
1668,5.96303,1.84714
1669,5.95948,1.84878
1670,5.95593,1.84957
1671,5.95238,1.85601
1672,5.94884,1.86105
1673,5.9453,1.86609
1674,5.94177,1.87086
1675,5.93824,1.87932
1676,5.93472,1.88269
1677,5.9312,1.88919
1678,5.92768,1.89342
1679,5.92417,1.89709
1680,5.92066,1.89734
1681,5.91716,1.89845
1682,5.91366,1.89669
1683,5.91017,1.90094
1684,5.90667,1.90548
1685,5.90319,1.90859
1686,5.89971,1.91401
1687,5.89623,1.92231
1688,5.89275,1.92976
1689,5.88928,1.93348
1690,5.88582,1.93922
1691,5.88235,1.94324
1692,5.87889,1.94755
1693,5.87544,1.95187
1694,5.87199,1.95851
1695,5.86854,1.96546
1696,5.8651,1.97184
1697,5.86166,1.97153
1698,5.85823,1.97559
1699,5.8548,1.98111
1700,5.85138,1.98548
1701,5.84795,1.9919
1702,5.84454,2.00096
1703,5.84112,1.99949
1704,5.83771,2.003
1705,5.83431,2.00798
1706,5.8309,2.01386
1707,5.82751,2.02033
1708,5.82411,2.02652
1709,5.82072,2.02475
1710,5.81734,2.0274
1711,5.81395,2.03124
1712,5.81058,2.03834
1713,5.8072,2.04516
1714,5.80383,2.05169
1715,5.80046,2.05199
1716,5.7971,2.05497
1717,5.79374,2.05914
1718,5.79039,2.06451
1719,5.78704,2.07406
1720,5.78369,2.08035
1721,5.78035,2.07827
1722,5.77701,2.08187
1723,5.77367,2.08818
1724,5.77034,2.09209
1725,5.76701,2.10022
1726,5.76369,2.11047
1727,5.76037,2.10718
1728,5.75705,2.11081
1729,5.75374,2.11475
1730,5.75043,2.12172
1731,5.74713,2.12689
1732,5.74383,2.1354
1733,5.74053,2.13391
1734,5.73723,2.13788
1735,5.73394,2.14185
1736,5.73066,2.14948
1737,5.72738,2.1553
1738,5.7241,2.16235
1739,5.72082,2.15902
1740,5.71755,2.1618
1741,5.71429,2.16703
1742,5.71102,2.17226
1743,5.70776,2.1815
1744,5.70451,2.18952
1745,5.70125,2.1874
1746,5.69801,2.19144
1747,5.69476,2.19979
1748,5.69152,2.19952
1749,5.68828,2.20759
1750,5.68505,2.22124
1751,5.68182,2.21509
1752,5.67859,2.21885
1753,5.67537,2.22417
1754,5.67215,2.23135
1755,5.66893,2.23544
1756,5.66572,2.24514
1757,5.66251,2.24644
1758,5.65931,2.25336
1759,5.65611,2.25622
1760,5.65291,2.26315
1761,5.64972,2.26885
1762,5.64653,2.27329
1763,5.64334,2.27241
1764,5.64016,2.27371
1765,5.63698,2.27848
1766,5.6338,2.28641
1767,5.63063,2.29309
1768,5.62746,2.29851
1769,5.6243,2.303
1770,5.62114,2.30622
1771,5.61798,2.3142
1772,5.61482,2.31775
1773,5.61167,2.32607
1774,5.60852,2.33313
1775,5.60538,2.3313
1776,5.60224,2.33327
1777,5.5991,2.33557
1778,5.59597,2.3401
1779,5.59284,2.34464
1780,5.58971,2.35078
1781,5.58659,2.35373
1782,5.58347,2.36246
1783,5.58036,2.36638
1784,5.57724,2.37899
1785,5.57414,2.38872
1786,5.57103,2.39042
1787,5.56793,2.39373
1788,5.56483,2.39704
1789,5.56174,2.39906
1790,5.55864,2.40788
1791,5.55556,2.41412
1792,5.55247,2.41843
1793,5.54939,2.42079
1794,5.54631,2.42185
1795,5.54324,2.42714
1796,5.54017,2.43179
1797,5.5371,2.44133
1798,5.53403,2.44469
1799,5.53097,2.44838
1800,5.52792,2.45436
1801,5.52486,2.46592
1802,5.52181,2.46405
1803,5.51876,2.47006
1804,5.51572,2.48133
1805,5.51268,2.47749
1806,5.50964,2.48319
1807,5.50661,2.48724
1808,5.50358,2.49857
1809,5.50055,2.50066
1810,5.49753,2.50506
1811,5.49451,2.50914
1812,5.49149,2.51886
1813,5.48847,2.51964
1814,5.48546,2.52872
1815,5.48246,2.53682
1816,5.47945,2.53494
1817,5.47645,2.53838
1818,5.47345,2.5435
1819,5.47046,2.54662
1820,5.46747,2.55075
1821,5.46448,2.55521
1822,5.4615,2.56002
1823,5.45852,2.56684
1824,5.45554,2.572
1825,5.45256,2.58456
1826,5.44959,2.58805
1827,5.44662,2.59626
1828,5.44366,2.59774
1829,5.4407,2.60226
1830,5.43774,2.60611
1831,5.43478,2.61808
1832,5.43183,2.61686
1833,5.42888,2.62344
1834,5.42594,2.63206
1835,5.42299,2.63322
1836,5.42005,2.6405
1837,5.41712,2.64507
1838,5.41419,2.65442
1839,5.41126,2.65524
1840,5.40833,2.65949
1841,5.40541,2.66955
1842,5.40249,2.67997
1843,5.39957,2.6839
1844,5.39665,2.69298
1845,5.39374,2.69451
1846,5.39084,2.69467
1847,5.38793,2.70033
1848,5.38503,2.69945
1849,5.38213,2.7065
1850,5.37924,2.71978
1851,5.37634,2.71786
1852,5.37346,2.72217
1853,5.37057,2.73654
1854,5.36769,2.73948
1855,5.36481,2.74555
1856,5.36193,2.75023
1857,5.35906,2.75214
1858,5.35619,2.76136
1859,5.35332,2.76816
1860,5.35045,2.77322
1861,5.34759,2.78108
1862,5.34474,2.78896
1863,5.34188,2.79019
1864,5.33903,2.79738
1865,5.33618,2.80002
1866,5.33333,2.81109
1867,5.33049,2.81233
1868,5.32765,2.81956
1869,5.32481,2.82292
1870,5.32198,2.82698
1871,5.31915,2.83176
1872,5.31632,2.8415
1873,5.3135,2.83779
1874,5.31067,2.84577
1875,5.30786,2.85447
1876,5.30504,2.8607
1877,5.30223,2.8648
1878,5.29942,2.86998
1879,5.29661,2.8798
1880,5.29381,2.89105
1881,5.29101,2.89054
1882,5.28821,2.89611
1883,5.28541,2.91134
1884,5.28262,2.91155
1885,5.27983,2.91248
1886,5.27704,2.92238
1887,5.27426,2.92438
1888,5.27148,2.93179
1889,5.2687,2.9374
1890,5.26593,2.94302
1891,5.26316,2.94287
1892,5.26039,2.95681
1893,5.25762,2.96137
1894,5.25486,2.96847
1895,5.2521,2.96796
1896,5.24934,2.98161
1897,5.24659,2.98474
1898,5.24384,2.98751
1899,5.24109,2.99064
1900,5.23834,2.99779
1901,5.2356,3.00312
1902,5.23286,3.00736
1903,5.23013,3.00904
1904,5.22739,3.01914
1905,5.22466,3.03769
1906,5.22193,3.03866
1907,5.21921,3.03963
1908,5.21648,3.04612
1909,5.21376,3.05592
1910,5.21105,3.05505
1911,5.20833,3.06192
1912,5.20562,3.06401
1913,5.20291,3.07791
1914,5.20021,3.08629
1915,5.19751,3.08987
1916,5.19481,3.09086
1917,5.19211,3.10409
1918,5.18941,3.10954
1919,5.18672,3.10868
1920,5.18403,3.11749
1921,5.18135,3.13525
1922,5.17866,3.14707
1923,5.17598,3.15145
1924,5.17331,3.15584
1925,5.17063,3.16172
1926,5.16796,3.16537
1927,5.16529,3.16714
1928,5.16262,3.16966
1929,5.15996,3.17519
1930,5.1573,3.18524
1931,5.15464,3.19341
1932,5.15198,3.19633
1933,5.14933,3.19359
1934,5.14668,3.20519
1935,5.14403,3.21529
1936,5.14139,3.21557
1937,5.13875,3.21585
1938,5.13611,3.22787
1939,5.13347,3.22778
1940,5.13084,3.22007
1941,5.12821,3.23365
1942,5.12558,3.23887
1943,5.12295,3.24676
1944,5.12033,3.26153
1945,5.11771,3.27098
1946,5.11509,3.26936
1947,5.11247,3.29184
1948,5.10986,3.29214
1949,5.10725,3.28784
1950,5.10465,3.29657
1951,5.10204,3.30531
1952,5.09944,3.31176
1953,5.09684,3.32092
1954,5.09424,3.32507
1955,5.09165,3.33078
1956,5.08906,3.33764
1957,5.08647,3.35186
1958,5.08388,3.34754
1959,5.0813,3.35559
1960,5.07872,3.36753
1961,5.07614,3.37677
1962,5.07357,3.37282
1963,5.07099,3.38596
1964,5.06842,3.40692
1965,5.06586,3.41349
1966,5.06329,3.41266
1967,5.06073,3.41572
1968,5.05817,3.42778
1969,5.05561,3.43086
1970,5.05306,3.42963
1971,5.05051,3.4527
1972,5.04796,3.45658
1973,5.04541,3.4691
1974,5.04286,3.4789
1975,5.04032,3.48477
1976,5.03778,3.47252
1977,5.03525,3.48864
1978,5.03271,3.49137
1979,5.03018,3.48579
1980,5.02765,3.4893
1981,5.02513,3.50825
1982,5.0226,3.51099
1983,5.02008,3.51769
1984,5.01756,3.52003
1985,5.01505,3.52595
1986,5.01253,3.52153
1987,5.01002,3.54617
1988,5.00751,3.54654
1989,5.00501,3.5449
1990,5.0025,3.56603
1991,5.0,3.582
1992,4.9975,3.56957
1993,4.995,3.56752
1994,4.99251,3.59757
1995,4.99002,3.59915
1996,4.98753,3.59631
1997,4.98504,3.60393
1998,4.98256,3.63048
1999,4.98008,3.63612
2000,4.9776,3.63489
2001,4.97512,3.64942
2002,4.97265,3.64537
2003,4.97018,3.666
2004,4.96771,3.66964
2005,4.96524,3.67167
2006,4.96278,3.66557
2007,4.96032,3.68344
2008,4.95786,3.6879
2009,4.9554,3.69563
2010,4.95295,3.69644
2011,4.9505,3.71153
2012,4.94805,3.71602
2013,4.9456,3.71929
2014,4.94315,3.7152
2015,4.94071,3.7287
2016,4.93827,3.74551
2017,4.93583,3.75988
2018,4.9334,3.75373
2019,4.93097,3.75333
2020,4.92854,3.77638
2021,4.92611,3.77598
2022,4.92368,3.77558
2023,4.92126,3.7793
2024,4.91884,3.8012
2025,4.91642,3.80205
2026,4.914,3.80454
2027,4.91159,3.82362
2028,4.90918,3.83236
2029,4.90677,3.84526
2030,4.90436,3.85568
2031,4.90196,3.86238
2032,4.89956,3.85784
2033,4.89716,3.8833
2034,4.89476,3.87959
2035,4.89237,3.87587
2036,4.88998,3.88259
2037,4.88759,3.89979
2038,4.8852,3.90569
2039,4.88281,3.91454
2040,4.88043,3.91207
2041,4.87805,3.91547
2042,4.87567,3.91635
2043,4.87329,3.9269
2044,4.87092,3.92441
2045,4.86855,3.93203
2046,4.86618,3.95909
2047,4.86381,3.98027
2048,4.86145,3.96637
2049,4.85909,3.97023
2050,4.85673,4.00292
2051,4.85437,3.99874
2052,4.85201,3.99668
2053,4.84966,4.00949
2054,4.84731,4.02615
2055,4.84496,4.02877
2056,4.84262,4.0395
2057,4.84027,4.05665
2058,4.83793,4.05758
2059,4.83559,4.07135
2060,4.83325,4.07143
2061,4.83092,4.08394
2062,4.82859,4.06387
2063,4.82625,4.08754
2064,4.82393,4.09364
2065,4.8216,4.10963
2066,4.81928,4.10498
2067,4.81696,4.12359
2068,4.81464,4.11678
2069,4.81232,4.12377
2070,4.81,4.12212
2071,4.80769,4.1209
2072,4.80538,4.12269
2073,4.80307,4.15483
2074,4.80077,4.15492
2075,4.79846,4.14154
2076,4.79616,4.16421
2077,4.79386,4.19431
2078,4.79157,4.16784
2079,4.78927,4.18448
2080,4.78698,4.21686
2081,4.78469,4.20561
2082,4.7824,4.18996
2083,4.78011,4.2141
2084,4.77783,4.21331
